,label,lentitle,wctitle,punctitle,digittitle,capitaltitle,startitle,uppertitle3,uppertitle4,r_e,r_h,r_m,f_e,f_h,f_m
2006,0,79,13,2,79,74,0,0,0,0,1,1,4,1,5
2007,0,35,6,0,35,31,0,0,0,0,0,2,1,0,1
2008,1,73,12,3,73,67,0,0,0,1,1,1,1,0,4
2009,1,93,15,2,93,90,0,0,0,2,1,3,1,0,3
2010,0,75,12,4,74,63,0,0,0,0,1,1,1,0,5
2011,0,69,9,2,69,59,0,1,1,0,1,0,1,1,2
2012,1,55,11,0,55,47,0,0,0,0,1,1,3,0,2
2013,0,64,13,3,64,45,0,0,0,1,1,0,3,1,5
2014,0,74,11,3,74,60,0,0,0,1,0,1,1,1,1
2015,0,57,11,3,55,56,0,0,0,2,0,3,2,1,1
2016,1,46,9,0,46,42,0,0,0,2,0,3,1,0,1
2017,0,48,11,0,48,47,0,0,0,1,1,1,1,2,0
2018,1,48,8,2,47,46,0,0,0,0,0,2,1,0,3
2019,1,52,8,1,52,50,0,0,0,1,0,2,2,0,2
2020,1,42,7,0,42,40,0,0,0,2,1,3,0,0,0
2021,1,53,9,0,53,45,0,0,0,1,1,2,1,0,0
2022,0,77,14,2,77,60,0,1,1,0,0,1,3,0,7
2023,1,53,8,1,53,51,0,0,0,2,1,1,0,0,1
2024,1,44,8,2,44,35,0,0,0,1,1,3,0,0,0
2025,0,63,10,2,63,55,0,0,0,0,0,1,2,1,1
2026,0,65,13,3,63,52,0,0,0,0,2,2,2,0,3
2027,1,48,8,2,48,45,0,0,0,1,0,3,0,0,2
2028,0,46,8,0,46,39,0,0,0,0,0,2,1,0,1
2029,0,54,10,1,54,46,0,0,0,0,1,0,0,0,7
2030,0,68,10,0,68,62,0,0,0,2,0,0,1,2,2
2031,0,119,23,5,115,105,0,0,0,2,0,1,9,3,7
2032,1,42,6,1,42,40,0,0,0,0,0,4,0,0,1
2033,0,24,6,0,24,19,0,0,0,0,0,0,2,0,3
2034,1,76,13,1,76,72,0,0,0,0,0,7,2,0,0
2035,1,69,10,4,69,66,0,0,0,1,1,3,2,0,2
2036,1,60,12,0,60,58,0,0,0,1,1,3,2,0,2
2037,0,71,12,1,71,69,0,0,0,0,0,2,2,0,5
2038,1,71,9,1,71,69,0,0,0,3,1,4,0,0,0
2039,0,50,10,1,50,45,0,0,0,3,1,2,2,0,1
2040,0,44,8,3,36,39,0,0,0,0,0,0,1,0,4
2041,0,80,14,2,80,67,0,0,0,2,1,1,3,0,5
2042,1,74,14,3,74,72,0,0,0,3,2,2,2,1,1
2043,1,42,7,2,42,36,0,0,0,2,0,2,1,0,1
2044,0,94,18,2,94,78,0,1,0,0,1,1,4,1,5
2045,0,42,7,1,42,36,0,0,0,0,0,1,1,3,0
2046,1,49,9,2,49,48,0,0,0,0,0,1,3,0,1
2047,1,33,6,0,29,31,0,0,0,2,0,1,1,0,0
2048,1,45,10,1,45,39,0,0,0,2,0,3,3,0,0
2049,1,93,13,1,93,89,0,0,0,3,0,4,1,0,1
2050,1,63,11,1,63,60,0,0,0,1,1,4,1,0,1
2051,0,63,11,1,63,58,0,0,0,2,0,0,2,0,6
2052,1,61,12,1,61,54,0,0,0,0,1,4,3,1,1
2053,1,81,15,1,81,80,0,0,0,0,1,5,3,2,1
2054,0,67,12,5,67,58,0,0,0,0,0,3,3,0,3
2055,0,99,16,2,99,81,0,0,0,1,0,2,5,1,6
2056,1,63,11,0,63,55,0,0,0,1,1,1,1,2,2
2057,0,70,11,0,70,60,0,0,0,1,1,0,2,1,4
2058,0,90,16,4,90,81,1,0,0,0,2,1,3,0,6
2059,1,78,14,1,78,75,0,0,0,0,1,7,1,1,1
2060,0,117,20,8,115,112,0,1,1,2,2,0,2,3,5
2061,0,50,10,3,50,35,0,1,1,1,0,2,2,0,2
2062,1,58,11,1,58,50,0,0,0,2,0,2,1,0,3
2063,1,62,11,1,62,61,0,0,0,0,0,3,2,0,2
2064,1,62,11,3,62,52,0,0,0,1,1,3,2,0,1
2065,1,45,9,0,45,44,0,0,0,0,1,1,1,1,1
2066,1,53,9,0,53,51,0,0,0,2,0,3,1,1,0
2067,1,66,11,0,66,62,0,0,0,3,0,2,2,0,1
2068,1,60,10,0,60,56,0,1,0,3,2,1,2,0,0
2069,0,64,10,1,64,56,0,0,0,2,1,3,0,0,2
2070,1,63,14,2,63,54,0,0,0,0,1,1,4,1,3
2071,0,68,9,1,68,60,0,0,0,0,0,1,0,0,5
2072,1,29,6,2,29,27,0,0,0,0,1,2,1,0,0
2073,0,50,8,1,50,44,0,0,0,1,0,2,1,1,2
2074,1,29,7,1,29,27,0,0,0,1,0,2,2,0,0
2075,0,91,14,4,91,73,1,0,0,0,1,0,1,2,5
2076,1,69,13,2,69,66,0,0,0,2,0,3,3,0,1
2077,1,62,11,1,62,58,0,0,0,0,2,2,3,0,1
2078,0,92,16,0,92,77,0,0,0,0,0,2,1,2,6
2079,1,53,10,0,53,46,0,0,0,2,3,1,0,0,1
2080,0,68,11,0,68,57,0,0,0,0,0,2,3,0,5
2081,0,61,12,0,61,57,0,0,0,1,1,1,4,0,1
2082,0,71,9,1,71,63,0,0,0,0,1,1,1,0,1
2083,0,31,6,0,31,26,0,0,0,0,0,0,0,0,3
2084,0,55,10,2,55,46,0,0,0,0,0,0,4,0,2
2085,0,165,30,4,165,157,0,0,0,2,1,4,5,0,7
2086,1,112,15,1,112,110,0,0,0,3,0,2,3,0,1
2087,0,61,13,0,61,59,0,0,0,0,0,3,3,0,4
2088,1,76,11,1,76,67,0,0,0,1,1,3,1,1,2
2089,1,50,8,0,50,45,0,0,0,3,0,2,1,0,0
2090,1,63,12,1,63,52,0,0,0,0,1,3,1,0,3
2091,1,62,9,1,62,49,0,0,0,1,0,5,0,0,0
2092,0,27,6,2,24,23,0,0,0,0,0,0,0,1,4
2093,0,59,11,0,59,56,0,0,0,1,0,0,5,1,2
2094,1,95,15,0,94,91,0,0,0,5,0,2,2,0,3
2095,0,52,8,0,52,45,0,0,0,1,0,0,1,0,2
2096,1,98,15,1,98,95,0,0,0,4,1,4,0,1,1
2097,0,58,10,2,58,43,0,0,0,1,0,2,1,1,4
2098,1,58,10,2,54,55,0,0,0,3,1,3,0,1,0
2099,1,75,13,1,75,63,0,0,0,1,1,4,2,0,0
2100,0,102,22,4,100,80,0,0,0,4,0,1,4,0,10
2101,1,48,9,0,48,42,0,0,0,2,0,1,0,0,3
2102,1,39,9,0,39,31,0,0,0,0,1,3,2,0,2
2103,1,65,11,2,65,55,0,0,0,3,1,3,1,0,1
2104,1,58,12,2,58,48,0,0,0,1,1,4,1,1,0
2105,1,52,8,0,52,51,0,0,0,1,0,1,1,0,1
2106,0,44,9,1,44,36,0,0,0,1,1,1,1,1,1
2107,1,59,9,3,59,51,0,0,0,2,0,2,1,1,1
2108,1,67,13,1,67,57,1,0,0,1,2,2,2,0,2
2109,0,74,12,1,74,61,0,0,0,1,0,0,7,1,0
2110,1,87,17,4,85,84,0,0,0,4,1,2,1,0,4
2111,1,74,14,2,73,62,0,0,0,1,0,4,4,0,0
2112,1,45,10,0,45,43,0,0,0,2,0,3,2,1,1
2113,0,50,9,2,50,44,0,0,0,0,0,1,2,1,3
2114,0,61,12,0,59,45,0,1,1,0,0,0,2,1,8
2115,1,77,13,0,77,73,0,0,0,0,1,3,3,1,0
2116,0,83,15,0,83,67,0,0,0,2,1,1,4,1,4
2117,0,38,6,0,38,33,0,0,0,1,0,0,0,2,1
2118,0,92,14,2,92,79,0,0,0,0,0,0,4,2,2
2119,0,37,5,1,37,33,0,0,0,1,0,0,0,1,1
2120,0,66,11,4,66,55,0,0,0,0,2,0,3,2,2
2121,1,83,13,5,83,74,0,0,0,0,1,2,1,1,2
2122,0,26,5,1,26,22,0,0,0,1,0,0,0,0,2
2123,0,103,19,4,100,90,0,0,0,0,1,1,7,1,5
2124,0,61,11,1,61,51,0,0,0,0,0,1,2,1,2
2125,1,51,9,1,50,50,0,0,0,1,0,1,1,0,5
2126,0,82,15,3,78,71,0,0,0,1,0,0,9,1,3
2127,1,80,15,0,80,76,0,0,0,2,3,4,2,1,1
2128,0,44,10,1,38,39,0,0,0,1,0,0,3,1,4
2129,0,37,8,1,37,32,0,0,0,0,0,1,4,0,0
2130,1,40,8,1,38,38,0,0,0,0,1,1,1,1,1
2131,0,62,12,1,60,46,0,0,0,1,0,1,2,1,3
2132,0,98,19,2,95,84,0,0,0,0,1,1,4,2,9
2133,1,42,9,0,42,41,0,0,0,1,0,3,1,0,1
2134,0,81,14,2,81,68,0,0,0,0,2,1,0,3,6
2135,1,73,13,0,73,71,0,0,0,4,0,1,2,0,4
2136,1,55,11,3,55,48,0,0,0,2,0,2,3,0,1
2137,0,52,11,2,52,48,0,0,0,2,2,0,3,0,3
2138,0,39,7,0,39,38,0,0,0,0,1,0,0,2,2
2139,0,63,12,0,63,62,0,0,0,1,1,2,2,1,4
2140,1,35,7,1,35,32,0,0,0,3,0,1,2,0,0
2141,0,75,12,3,75,66,0,0,0,0,1,1,3,0,3
2142,1,52,10,0,52,50,0,0,0,2,2,1,1,0,1
2143,0,59,9,4,59,51,1,0,0,1,0,0,2,0,3
2144,0,39,7,0,39,34,0,0,0,0,0,1,0,0,3
2145,0,71,10,0,71,61,0,0,0,0,0,0,4,0,4
2146,1,48,8,3,48,42,0,0,0,2,0,1,1,0,0
2147,0,143,22,9,139,100,1,1,1,1,1,1,6,0,7
2148,1,83,16,3,83,78,0,0,0,5,2,3,1,0,1
2149,1,80,13,2,80,76,0,0,0,2,2,2,1,0,2
2150,1,115,17,3,115,108,0,1,0,0,1,6,2,1,3
2151,1,45,8,1,45,38,0,0,0,1,1,4,0,0,0
2152,0,36,5,2,36,32,0,0,0,0,0,1,0,0,2
2153,1,43,6,0,43,42,0,0,0,0,0,0,1,0,0
2154,0,65,11,1,65,56,0,0,0,2,0,1,1,1,1
2155,0,102,20,4,102,85,0,0,0,2,0,2,9,2,1
2156,0,105,16,5,105,100,0,0,0,0,2,0,1,1,8
2157,1,74,14,0,74,71,0,0,0,2,0,2,4,0,1
2158,1,55,10,1,55,53,0,0,0,1,1,3,2,0,0
2159,0,67,10,0,67,58,0,0,0,0,0,1,2,1,5
2160,1,78,15,2,78,69,0,0,0,3,2,1,4,0,1
2161,0,61,10,3,61,51,0,0,0,1,0,0,2,0,4
2162,0,66,12,1,66,56,0,0,0,0,1,1,2,0,4
2163,1,50,9,1,50,42,0,0,0,1,2,2,0,1,2
2164,0,71,13,1,71,59,0,0,0,1,0,0,2,2,5
2165,1,69,11,1,69,66,0,0,0,1,3,3,1,1,0
2166,1,69,10,0,69,67,0,0,0,1,2,2,1,0,1
2167,1,75,15,4,75,68,0,0,0,2,3,5,1,1,2
2168,1,59,10,0,59,56,0,0,0,1,1,3,0,0,0
2169,1,32,5,0,32,28,0,0,0,2,0,1,0,0,1
2170,0,88,14,4,82,77,0,0,0,0,0,1,1,1,10
2171,1,58,10,2,58,54,0,0,0,4,1,0,2,0,0
2172,0,83,15,2,83,68,0,0,0,0,0,2,3,1,6
2173,0,55,9,0,55,48,0,0,0,0,0,0,2,0,4
2174,1,71,14,0,71,68,0,0,0,0,1,0,2,2,4
2175,0,24,4,0,24,21,0,0,0,1,0,1,0,0,0
2176,0,96,18,6,87,82,0,0,0,0,1,0,5,1,4
2177,0,101,18,4,101,88,0,0,0,0,1,1,8,0,2
2178,0,78,13,3,78,67,0,0,0,1,0,1,4,0,3
2179,0,23,4,0,23,21,0,0,0,0,1,0,0,0,0
2180,0,36,6,2,36,35,0,0,0,0,0,0,0,0,2
2181,1,56,9,2,56,51,0,0,0,3,1,1,0,1,1
2182,0,81,16,3,81,52,0,0,0,1,0,2,4,1,4
2183,0,79,15,2,79,77,0,0,0,0,1,1,2,1,4
2184,1,94,15,3,94,91,0,0,0,0,1,4,3,0,2
2185,0,35,9,1,35,32,0,0,0,0,1,0,4,0,1
2186,1,58,12,2,57,48,0,0,0,0,1,3,0,0,2
2187,1,65,11,4,65,54,0,0,0,2,2,4,1,0,0
2188,0,69,12,0,69,59,0,0,0,2,0,1,5,1,1
2189,1,10,3,2,10,8,0,0,0,0,0,0,0,0,0
2190,0,97,15,5,97,86,0,0,0,0,1,1,4,1,2
2191,0,71,11,0,71,67,0,0,0,2,1,0,4,0,1
2192,1,84,13,4,80,73,0,0,0,3,1,2,3,0,2
2193,1,58,9,4,58,56,0,0,0,1,0,2,1,0,1
2194,0,62,11,4,62,53,0,0,0,1,0,0,5,1,0
2195,1,78,11,3,78,68,0,0,0,1,0,2,1,1,1
2196,0,97,15,3,97,87,0,0,0,1,3,1,3,0,4
2197,1,67,9,2,67,59,0,0,0,1,2,1,0,0,1
2198,1,87,14,0,87,82,0,0,0,1,0,3,3,2,1
2199,1,76,13,4,76,69,0,1,0,1,1,5,2,0,2
2200,0,50,10,2,50,41,0,1,1,0,0,0,4,1,1
2201,1,68,14,3,68,63,0,0,0,2,3,4,1,1,2
2202,0,112,20,2,112,97,0,0,0,0,0,2,7,1,3
2203,0,50,9,0,50,48,0,0,0,0,0,1,2,1,2
2204,1,34,7,1,34,28,0,0,0,0,1,0,0,1,3
2205,1,51,10,1,51,49,0,0,0,1,1,4,0,2,0
2206,1,52,8,3,52,51,0,0,0,1,0,3,1,0,0
2207,1,37,6,1,37,35,0,0,0,2,0,1,1,0,0
2208,0,57,10,2,57,48,0,0,0,0,0,0,2,3,3
2209,0,57,8,2,57,49,0,0,0,0,0,1,0,0,1
2210,0,61,12,2,61,58,0,0,0,0,0,0,3,1,5
2211,1,77,13,2,77,70,0,0,0,1,0,5,0,1,4
2212,1,69,10,3,69,60,0,0,0,1,0,6,0,0,0
2213,0,41,9,0,41,40,0,0,0,0,0,1,1,1,2
2214,0,94,16,5,94,82,0,0,0,0,0,2,5,0,8
2215,0,83,16,2,83,71,0,0,0,1,1,3,3,1,5
2216,0,33,6,1,33,29,0,0,0,0,0,0,2,2,1
2217,0,78,10,4,78,69,0,0,0,1,0,0,0,1,6
2218,0,68,12,1,68,58,0,0,0,0,1,4,1,0,3
2219,1,69,11,2,69,65,0,0,0,0,0,3,1,1,2
2220,0,56,9,1,56,50,0,0,0,1,0,2,3,0,2
2221,0,74,10,0,74,65,0,0,0,0,0,0,1,0,2
2222,1,71,11,1,71,66,0,0,0,1,1,4,0,1,2
2223,0,46,9,0,46,45,0,0,0,0,0,2,1,0,2
2224,1,92,16,1,92,90,0,0,0,4,0,5,1,0,3
2225,0,43,10,1,43,38,0,0,0,1,0,0,4,2,1
2226,1,60,10,0,60,58,0,0,0,0,0,2,3,1,0
2227,1,73,11,1,73,60,0,0,0,0,2,6,1,0,0
2228,1,39,7,0,39,36,0,0,0,1,1,1,1,1,0
2229,1,66,11,3,66,64,0,0,0,4,0,3,0,0,2
2230,1,79,14,2,79,75,0,0,0,1,2,2,2,1,2
2231,0,93,15,2,93,69,0,1,1,0,2,1,7,0,1
2232,1,62,11,5,62,61,0,0,0,1,1,2,2,0,1
2233,1,42,7,1,42,39,0,0,0,3,1,2,0,0,0
2234,0,48,11,2,48,40,0,0,0,1,0,1,3,1,4
2235,0,52,8,0,52,51,0,0,0,0,0,1,1,1,3
2236,1,37,6,1,37,34,0,0,0,1,1,1,1,0,0
2237,0,69,9,0,66,62,0,0,0,0,1,1,1,0,1
2238,0,69,15,0,67,57,0,0,0,1,1,2,3,1,4
2239,0,80,11,2,80,72,0,1,0,0,0,1,1,1,5
2240,0,59,11,1,59,56,0,0,0,2,0,1,2,1,2
2241,0,52,10,0,52,49,0,0,0,2,1,1,1,0,3
2242,1,59,11,0,59,50,0,0,0,0,1,4,1,0,2
2243,0,35,8,2,35,34,0,0,0,0,1,0,1,1,4
2244,0,99,18,1,99,94,0,0,0,0,1,1,3,1,6
2245,1,21,4,1,21,20,0,0,0,1,0,1,0,0,0
2246,0,66,9,1,66,58,0,0,0,0,1,2,0,0,3
2247,0,118,20,4,118,99,0,0,0,1,0,1,9,1,3
2248,0,63,11,3,63,53,0,0,0,1,0,1,4,1,2
2249,1,70,12,2,66,69,0,0,0,2,2,2,2,0,1
2250,1,64,12,1,64,53,0,1,1,3,2,4,1,0,1
2251,0,19,4,0,19,16,0,0,0,0,0,0,0,0,1
2252,0,80,14,3,80,15,0,1,0,0,0,1,3,1,4
2253,0,43,10,1,43,37,0,0,0,0,0,0,4,1,3
2254,1,82,11,4,82,76,0,0,0,1,2,3,2,0,0
2255,0,76,13,2,76,75,0,0,0,0,0,0,1,3,3
2256,1,40,9,3,40,35,0,0,0,2,0,2,1,0,1
2257,0,69,11,0,69,60,0,0,0,0,0,0,3,0,5
2258,1,50,9,1,46,47,0,0,0,3,1,2,2,0,0
2259,0,38,7,1,38,36,0,0,0,1,0,1,1,0,2
2260,1,53,9,2,53,51,0,0,0,1,1,4,0,0,1
2261,1,38,8,0,37,33,0,0,0,1,0,1,1,0,3
2262,1,42,7,1,42,38,0,0,0,2,0,3,0,0,1
2263,0,71,11,1,71,63,0,0,0,0,0,0,3,2,5
2264,1,70,11,1,70,60,0,0,0,3,0,3,1,0,1
2265,0,77,17,1,77,66,0,0,0,1,0,2,6,1,4
2266,0,41,8,1,41,34,0,0,0,0,0,0,2,1,3
2267,0,101,15,0,101,87,0,0,0,2,0,3,4,0,2
2268,1,58,10,2,58,54,0,0,0,0,1,5,1,0,2
2269,1,73,11,1,73,69,0,0,0,3,0,3,1,0,0
2270,0,72,14,3,71,67,0,0,0,1,1,2,1,1,3
2271,1,76,12,1,76,72,0,0,0,1,0,3,1,0,2
2272,1,92,16,2,92,90,0,0,0,1,1,5,3,0,2
2273,0,126,20,4,125,117,0,0,0,0,0,2,6,1,7
2274,1,55,11,4,55,47,0,0,0,1,0,1,3,0,3
2275,1,67,13,1,67,60,0,0,0,1,0,2,3,0,1
2276,1,42,7,0,42,40,0,0,0,0,0,2,1,0,1
2277,1,90,14,2,90,86,0,0,0,0,1,2,2,0,2
2278,0,55,9,1,55,47,0,0,0,0,1,0,1,0,3
2279,1,66,13,0,64,64,0,0,0,1,1,3,3,0,0
2280,0,43,8,2,43,36,0,0,0,0,0,1,3,2,1
2281,1,64,11,2,64,52,0,0,0,4,2,1,0,1,2
2282,1,62,12,1,62,51,0,0,0,1,0,5,1,1,2
2283,1,63,11,1,59,60,0,0,0,4,0,1,0,1,1
2284,0,69,12,1,69,59,0,0,0,0,0,0,4,0,4
2285,1,53,9,0,53,51,0,0,0,0,0,3,1,0,1
2286,0,77,12,2,77,67,0,0,0,1,1,2,3,0,3
2287,1,42,9,2,42,37,0,0,0,2,1,2,1,0,1
2288,0,79,15,4,79,65,0,1,1,0,0,1,5,2,5
2289,1,32,7,0,32,29,0,0,0,3,0,1,1,0,0
2290,0,45,9,1,45,37,0,0,0,0,0,0,1,1,4
2291,0,71,13,0,71,59,0,0,0,1,0,1,1,1,6
2292,0,71,15,3,71,48,0,1,1,1,0,0,6,2,1
2293,1,40,7,1,40,37,0,0,0,2,0,3,1,0,0
2294,0,48,7,4,48,42,0,0,0,0,0,1,1,0,3
2295,0,87,14,4,87,76,0,0,0,1,0,2,1,1,5
2296,0,43,9,1,43,33,0,0,0,1,1,0,1,0,2
2297,0,95,17,0,95,79,0,0,0,2,0,0,3,3,5
2298,1,89,13,1,89,84,0,0,0,3,1,5,0,0,1
2299,1,61,11,0,61,51,0,0,0,2,2,1,2,1,1
2300,1,41,9,0,41,37,0,0,0,0,1,3,1,0,1
2301,0,92,15,2,92,78,0,0,0,0,1,2,2,0,7
2302,0,62,14,3,62,50,0,0,0,1,1,0,4,1,4
2303,1,101,19,2,101,94,0,0,0,2,0,6,3,1,5
2304,1,20,4,2,20,19,0,0,0,1,0,0,0,0,0
2305,0,49,9,0,49,43,0,0,0,1,1,1,1,1,2
2306,1,72,13,5,72,70,0,0,0,2,2,1,4,0,0
2307,1,59,10,3,59,51,0,0,0,1,0,3,3,0,1
2308,0,87,14,3,86,85,0,0,0,0,0,0,2,0,7
2309,0,70,14,2,70,63,0,0,0,0,1,2,2,1,2
2310,0,54,9,1,54,53,0,0,0,0,0,1,2,1,2
2311,1,28,5,1,28,26,0,0,0,0,0,3,1,0,0
2312,0,99,15,1,99,94,0,0,0,1,1,2,1,2,4
2313,0,101,19,2,101,96,0,0,0,0,0,2,3,0,8
2314,1,74,12,1,74,71,0,0,0,2,0,4,3,0,1
2315,1,32,8,1,32,28,0,0,0,0,0,0,1,1,1
2316,1,94,18,1,94,91,0,0,0,3,4,2,3,1,2
2317,1,60,12,4,56,51,0,0,0,2,2,0,3,0,0
2318,0,40,8,2,40,32,0,0,0,0,1,1,2,1,2
2319,1,61,11,0,61,58,0,0,0,2,0,2,2,0,2
2320,0,60,9,0,60,52,0,0,0,1,0,0,1,0,5
2321,1,87,13,5,87,85,0,0,0,2,0,1,2,0,1
2322,0,62,12,1,62,51,0,0,0,0,0,2,2,1,3
2323,0,113,20,5,113,98,0,0,0,0,2,3,6,0,2
2324,1,67,12,1,67,56,0,0,0,2,2,3,2,0,1
2325,0,64,8,4,64,60,0,0,0,0,0,0,1,1,0
2326,0,30,6,2,30,9,0,1,1,1,0,0,2,1,0
2327,1,118,19,3,118,113,0,0,0,3,1,5,4,0,0
2328,1,38,8,1,38,33,0,0,0,0,1,1,2,0,2
2329,0,121,18,4,121,86,0,1,1,0,0,5,4,1,3
2330,1,46,10,1,46,43,0,0,0,3,2,1,0,0,2
2331,0,74,14,2,72,57,0,0,0,0,1,0,3,1,5
2332,0,50,12,0,50,43,0,0,0,0,0,0,5,0,5
2333,0,76,17,0,76,63,0,0,0,0,1,1,3,3,5
2334,0,81,16,1,81,66,0,0,0,0,1,0,7,3,2
2335,0,53,11,3,53,44,0,0,0,1,1,2,2,0,1
2336,1,88,12,0,88,77,0,0,0,3,0,6,0,1,1
2337,1,22,4,1,22,20,0,0,0,1,0,2,0,0,0
2338,0,58,9,2,58,56,0,0,0,1,1,3,0,0,2
2339,1,35,6,0,35,27,0,0,0,0,0,3,0,0,1
2340,0,51,10,2,51,43,0,0,0,0,0,1,2,1,3
2341,0,61,10,2,61,43,0,0,0,0,0,2,3,0,3
2342,0,73,13,0,73,64,0,0,0,3,0,2,2,1,3
2343,0,66,13,2,66,60,0,0,0,0,1,2,3,1,4
2344,0,59,9,2,59,56,0,0,0,0,0,0,2,1,3
2345,1,60,9,0,60,57,0,0,0,1,2,3,2,0,0
2346,0,43,8,0,43,34,0,0,0,1,0,0,4,0,2
2347,0,44,9,0,43,39,0,0,0,0,1,0,2,0,1
2348,1,78,16,3,78,76,0,0,0,2,3,2,2,1,0
2349,1,53,8,0,53,46,0,0,0,0,1,5,0,0,1
2350,1,83,14,5,83,81,0,0,0,1,0,4,2,1,1
2351,1,37,7,1,31,32,0,0,0,0,0,4,0,0,0
2352,1,82,14,2,82,77,0,0,0,1,0,1,4,1,1
2353,0,79,14,0,79,65,0,0,0,0,0,1,2,0,7
2354,1,63,12,0,63,61,0,0,0,0,1,3,2,1,3
2355,1,92,18,2,92,87,0,0,0,1,1,6,3,0,3
2356,0,85,17,1,85,68,0,0,0,1,0,1,5,2,6
2357,0,71,13,1,71,59,0,0,0,1,0,4,2,1,4
2358,0,85,15,4,84,72,0,0,0,0,0,3,3,1,1
2359,0,95,19,1,95,82,0,0,0,0,0,2,6,3,6
2360,0,81,15,1,79,80,0,0,0,0,1,1,3,2,4
2361,0,84,15,4,84,77,0,0,0,1,0,3,2,1,6
2362,0,70,11,1,70,63,0,0,0,0,0,2,3,0,5
2363,0,79,14,0,78,71,0,0,0,0,1,0,3,0,4
2364,0,54,10,0,54,49,0,0,0,3,0,1,3,1,1
2365,0,118,19,3,118,105,0,0,0,0,1,2,4,1,4
2366,1,54,11,1,52,53,0,0,0,0,3,3,0,0,3
2367,0,67,12,3,67,57,0,0,0,0,0,0,4,0,4
2368,0,56,11,2,54,46,0,0,0,0,0,2,1,0,5
2369,0,63,12,4,63,54,0,0,0,1,0,0,3,2,3
2370,0,70,11,2,70,43,0,1,1,0,0,4,3,0,1
2371,1,45,7,0,45,39,0,0,0,3,0,0,0,0,0
2372,0,64,13,2,61,50,0,1,1,0,2,0,2,0,4
2373,0,44,9,1,44,36,0,0,0,0,1,1,2,0,2
2374,1,41,10,0,37,35,0,0,0,0,2,2,2,1,1
2375,1,113,18,4,113,100,0,0,0,3,2,3,2,1,2
2376,1,60,11,0,60,57,0,0,0,1,1,0,3,0,2
2377,1,72,10,1,72,63,0,0,0,0,0,3,1,0,0
2378,0,65,15,1,65,54,0,0,0,0,0,2,2,2,5
2379,0,94,16,3,94,86,0,0,0,1,0,4,2,1,5
2380,0,61,11,1,61,51,0,0,0,0,1,2,2,2,3
2381,0,62,12,3,62,56,0,0,0,1,0,3,2,1,2
2382,1,54,9,0,54,46,0,0,0,1,0,2,2,0,0
2383,1,39,7,2,39,37,0,0,0,3,0,1,1,0,1
2384,1,69,10,4,69,67,0,0,0,2,0,6,1,0,0
2385,1,51,9,1,49,48,0,0,0,2,0,4,1,0,0
2386,0,81,12,0,81,70,0,0,0,3,0,0,1,0,5
2387,1,44,9,2,44,38,0,0,0,1,0,4,1,0,0
2388,0,79,13,2,79,67,0,0,0,0,0,2,1,2,6
2389,1,34,7,0,34,32,0,0,0,0,1,2,1,0,1
2390,0,115,26,2,110,95,0,0,0,0,0,2,10,0,10
2391,0,54,9,0,54,46,0,0,0,2,0,0,2,0,3
2392,0,52,8,2,52,45,0,0,0,2,0,0,0,1,3
2393,1,51,9,1,51,43,0,0,0,3,2,3,0,0,0
2394,0,58,8,1,58,50,0,0,0,0,0,0,1,1,4
2395,1,40,6,3,40,36,0,0,0,1,0,2,0,1,0
2396,0,68,14,4,68,56,0,0,0,1,0,3,4,0,2
2397,0,31,6,1,31,28,0,0,0,0,0,0,2,0,1
2398,1,63,11,0,63,61,0,0,0,0,2,3,3,0,1
2399,0,82,16,1,82,63,0,0,0,0,1,0,6,2,4
2400,0,43,6,0,43,38,0,0,0,0,0,0,1,0,2
2401,0,35,7,1,35,34,0,0,0,0,0,2,1,0,2
2402,1,33,6,2,33,29,0,0,0,2,0,1,0,1,0
2403,1,69,13,3,69,57,0,0,0,4,2,2,1,0,1
2404,1,66,10,1,66,56,0,0,0,1,0,5,1,0,0
2405,0,73,11,4,73,68,0,0,0,1,1,1,2,0,3
2406,0,91,16,7,91,78,1,0,0,1,1,1,3,3,3
2407,1,88,12,5,88,79,0,0,0,0,1,3,1,0,3
2408,1,35,7,0,34,28,0,1,0,0,0,4,0,0,0
2409,1,33,7,0,33,32,0,0,0,0,0,0,3,0,1
2410,1,59,9,1,59,57,0,0,0,2,0,5,0,0,0
2411,1,86,15,4,86,82,0,0,0,1,2,4,1,0,2
2412,0,57,11,2,57,50,0,0,0,0,1,0,4,3,1
2413,1,75,12,1,71,70,0,0,0,5,1,1,2,0,2
2414,0,73,13,4,73,59,0,0,0,0,0,5,2,1,1
2415,1,81,14,0,81,66,0,1,0,3,1,5,2,0,1
2416,0,66,11,0,63,63,0,0,0,0,1,1,1,3,3
2417,0,5,2,0,5,4,0,0,0,1,0,0,0,0,0
2418,0,80,12,1,80,69,0,0,0,0,0,0,3,0,6
2419,1,76,13,0,76,75,0,0,0,2,1,0,2,1,4
2420,1,67,11,1,67,63,0,0,0,0,1,3,1,0,3
2421,1,65,12,1,65,64,0,0,0,0,0,4,3,0,0
2422,1,99,15,3,99,93,0,0,0,2,1,5,1,1,1
2423,0,70,11,2,70,61,0,0,0,1,2,0,2,0,0
2424,0,45,13,2,45,39,0,0,0,0,0,0,8,0,2
2425,1,68,11,1,68,67,0,0,0,0,3,5,1,1,0
2426,0,78,16,2,73,64,0,0,0,0,0,0,3,1,7
2427,0,73,13,1,73,61,0,0,0,0,0,1,2,2,5
